,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
42,-0.03860773,-0.0418237,-0.043072715,-0.0424328,-0.040018514,-0.035968497,-0.030435994,-0.023580328,-0.015558973,-0.006523624,0.0033833236,0.014031336,0.025302574,0.03709267,0.04930882,0.06187056,0.074707374,0.08775918,0.10097401,0.1143062,0.1277179,0.14117639,0.15465419,0.16813014,0.18158905,0.1950218,0.20842712,0.22181241,0.23519234,0.24858753,0.26201952,0.27550536,0.2890482,0.3026324,0.3162223,0.32977784,0.3432814,0.35677022,0.37035018,0.3841499,0.39820045,0.41226733,0.42574334,0.43772435,0.44727945,0.45377988,0.4570883,0.4575351,0.45574582,0.45244527,0.4483086,0.4438846,0.4395755,0.43564773,0.43225688,0.429475,0.4273156,0.42575514,0.42474622,0.42422938,0.4241407,0.42441744,0.42499942,0.4258324,0.4268679,0.42806304,0.42938185,0.4307931,0.43227112,0.43379438,0.43534487,0.43690872,0.43847442,0.44003302,0.44157678,0.44310123,0.44460148,0.4460749,0.44751924,0.44893354,0.45031643,0.45166838,0.45298856,0.454278,0.45553702,0.4567663,0.4579665,0.459139,0.46028423,0.46140373,0.4624977,0.46356803,0.4646154,0.46564066,0.46664476,0.46762878,0.4685936,0.46954036,0.47046942,0.47138238
43,-0.038591817,-0.041888252,-0.04321702,-0.042657748,-0.04032524,-0.036359087,-0.030912831,-0.024145737,-0.016215518,-0.0072746426,0.002535209,0.013084516,0.024254724,0.035941944,0.04805444,0.06051247,0.07324676,0.08619808,0.09931527,0.112554416,0.12587868,0.1392558,0.15265875,0.1660652,0.17945747,0.19282459,0.20616005,0.21946506,0.23274924,0.24602883,0.2593255,0.27266264,0.28605735,0.29951364,0.31301612,0.32652974,0.34001476,0.35345292,0.3668825,0.3804084,0.39416015,0.4081688,0.4221999,0.43564677,0.447604,0.45714086,0.46362793,0.46692806,0.4673705,0.4655822,0.46228695,0.45815992,0.4537496,0.44945788,0.44555098,0.44218403,0.4394287,0.43729877,0.43576968,0.43479425,0.43431246,0.43426085,0.43457586,0.43519783,0.43607134,0.43714815,0.4383862,0.43974793,0.44120288,0.44272482,0.4442923,0.4458875,0.44749612,0.4491064,0.45070916,0.45229745,0.4538656,0.45540977,0.45692652,0.4584139,0.4598701,0.46129507,0.46268785,0.46404862,0.46537775,0.46667546,0.46794313,0.46918064,0.47038984,0.47157067,0.47272497,0.47385287,0.47495645,0.4760357,0.4770924,0.47812653,0.47913992,0.48013324,0.4811076,0.4820631
44,-0.038498297,-0.041874364,-0.04328163,-0.042801455,-0.040548995,-0.0366645,-0.03130223,-0.024621323,-0.016780272,-0.007930711,0.001785323,0.012237057,0.023308262,0.034894392,0.04690437,0.059258923,0.071889624,0.08473836,0.09775506,0.11089723,0.12412827,0.13741808,0.15073971,0.16407083,0.17739384,0.19069462,0.20396416,0.21719919,0.23040314,0.24358694,0.25676787,0.26996946,0.28321517,0.2965234,0.30989832,0.32332474,0.3367679,0.35018784,0.36356664,0.37694246,0.39042002,0.40412968,0.41810244,0.43210357,0.44552636,0.4574654,0.46698898,0.4734677,0.4767636,0.47720677,0.47542328,0.47213745,0.46802372,0.46363044,0.45935947,0.45547628,0.45213592,0.44941002,0.44731152,0.44581634,0.44487578,0.4444313,0.4444182,0.44477272,0.44543523,0.4463508,0.44747025,0.44875097,0.45015675,0.45165563,0.4532221,0.45483422,0.45647365,0.45812714,0.45978206,0.46142936,0.4630617,0.4646737,0.46626073,0.46782064,0.46935028,0.4708485,0.47231412,0.47374755,0.47514796,0.47651637,0.47785228,0.47915727,0.4804315,0.48167622,0.4828921,0.48407996,0.48524123,0.48637676,0.48748738,0.48857403,0.48963767,0.49067956,0.4917003,0.4927007
45,-0.038328245,-0.04178281,-0.04326786,-0.042865053,-0.040691093,-0.036886707,-0.031606153,-0.025009468,-0.017254785,-0.008494452,0.0011297315,0.011487529,0.022461578,0.033948526,0.045857117,0.05810921,0.070636556,0.083381996,0.096296355,0.10933815,0.12247203,0.1356691,0.14890318,0.16215335,0.17540114,0.18863247,0.20183562,0.21500479,0.22813855,0.24124204,0.25432724,0.26741296,0.28052312,0.2936821,0.30690902,0.32020772,0.33356363,0.34694195,0.3603024,0.37362784,0.3869555,0.40039128,0.41406447,0.42800677,0.4419837,0.45538783,0.46731347,0.47682858,0.48330337,0.48659974,0.4870476,0.485273,0.482,0.477903,0.47353023,0.46928298,0.46542645,0.46211523,0.45942068,0.45735598,0.45589614,0.45499313,0.4545868,0.45461345,0.45500904,0.45571333,0.45667142,0.45783412,0.45915884,0.46060848,0.46215189,0.46376294,0.46541965,0.4671042,0.4688021,0.47050118,0.4721927,0.4738691,0.47552454,0.47715467,0.47875667,0.48032814,0.48186743,0.4833737,0.4848466,0.4862864,0.4876927,0.48906642,0.4904077,0.49171788,0.49299735,0.49424744,0.49546844,0.4966619,0.4978283,0.49896914,0.5000851,0.5011772,0.50224644,0.50329363
46,-0.038082197,-0.041614786,-0.043176547,-0.04285027,-0.04075332,-0.037027135,-0.03182675,-0.025311962,-0.017641678,-0.008968011,0.00056664646,0.010832652,0.021712229,0.03310208,0.044911668,0.05706267,0.069487736,0.0821297,0.09494065,0.1078801,0.12091409,0.13401394,0.14715545,0.16031824,0.17348503,0.18664114,0.19977485,0.2128778,0.22594564,0.23897879,0.25198358,0.26497328,0.2779675,0.29099107,0.3040685,0.31721902,0.3304475,0.34373873,0.35705793,0.37036514,0.38364255,0.39692807,0.41032726,0.4239698,0.43788725,0.451845,0.46523535,0.47715282,0.48666424,0.49313933,0.49644053,0.4968971,0.4951349,0.49187833,0.48780137,0.48345184,0.47923112,0.47540373,0.47212416,0.4694633,0.467434,0.4660113,0.4651469,0.46478063,0.4648481,0.46528572,0.46603268,0.46703374,0.4682405,0.46960932,0.47110367,0.472692,0.47434753,0.4760493,0.4777785,0.47952062,0.48126423,0.48299962,0.48471916,0.4864176,0.48809028,0.48973417,0.4913466,0.49292684,0.49447304,0.4959851,0.49746293,0.49890685,0.50031686,0.5016944,0.5030392,0.50435275,0.50563544,0.50688875,0.5081134,0.5093102,0.5104802,0.51162475,0.5127442,0.5138401
47,-0.03776087,-0.041370586,-0.04300846,-0.042757943,-0.04073699,-0.037087873,-0.031965747,-0.025531247,-0.017943278,-0.009354249,9.3743205e-05,0.010269806,0.02105765,0.032353148,0.044065937,0.0561177,0.068441674,0.0809813,0.09368925,0.106525585,0.11945723,0.13245688,0.14550154,0.15857176,0.17165135,0.18472616,0.19778483,0.21081828,0.2238199,0.23678695,0.24972112,0.26263046,0.27552873,0.2884363,0.30137813,0.31437963,0.3274597,0.3406235,0.3538556,0.36712188,0.38038152,0.39361674,0.40686572,0.42023396,0.43385118,0.44774902,0.46169287,0.47507465,0.486988,0.49650007,0.5029799,0.50628936,0.50675803,0.5050122,0.50177526,0.4977212,0.49339813,0.4892062,0.48541027,0.48216438,0.47953904,0.4775474,0.47616327,0.475339,0.4750135,0.47512317,0.4756034,0.47639394,0.47743905,0.47869015,0.4801038,0.4816426,0.48327577,0.4849763,0.48672247,0.48849648,0.49028295,0.49207038,0.49384904,0.49561185,0.49735266,0.49906737,0.50075257,0.50240576,0.50402564,0.5056109,0.5071614,0.50867677,0.5101572,0.51160336,0.5130154,0.5143942,0.51574075,0.5170558,0.51834035,0.5195952,0.5208214,0.52201986,0.52319175,0.52433777
48,-0.03736438,-0.041051403,-0.04276474,-0.042589083,-0.04064305,-0.037069872,-0.032024756,-0.025668874,-0.018161431,-0.009654954,-0.00029177964,0.00979732,0.020495519,0.031698987,0.043317005,0.05527197,0.06749706,0.079935834,0.09254174,0.10527496,0.11810373,0.13100134,0.14394592,0.15691935,0.1699063,0.18289392,0.19587128,0.20882975,0.22176139,0.23466228,0.2475303,0.26036918,0.27318698,0.28599834,0.29882437,0.3116901,0.32462084,0.3376363,0.3507414,0.3639205,0.37713927,0.39035708,0.40355575,0.41677386,0.43011636,0.44371367,0.45759678,0.4715315,0.48490953,0.4968235,0.50634015,0.51282835,0.51615,0.5166346,0.51490784,0.51169366,0.5076658,0.50337136,0.49921077,0.49544853,0.49223834,0.48965025,0.48769718,0.4863534,0.4855702,0.4852869,0.48543954,0.4859634,0.48679787,0.48788732,0.48918307,0.49064153,0.4922253,0.49390328,0.49564898,0.49743962,0.49925774,0.5010885,0.50291944,0.50474125,0.50654656,0.50832945,0.5100856,0.51181126,0.51350445,0.5151633,0.51678705,0.5183751,0.5199271,0.5214434,0.5229243,0.5243707,0.5257825,0.52716124,0.5285074,0.5298221,0.5311063,0.5323608,0.5335867,0.53478485
49,-0.036893502,-0.040657118,-0.042445555,-0.04234387,-0.040472403,-0.036974147,-0.032004967,-0.025726512,-0.018297985,-0.009872094,-0.000591889,0.009412453,0.020023152,0.031137154,0.04266332,0.05452375,0.066651985,0.078991815,0.09149687,0.10412817,0.11685412,0.12964909,0.14249144,0.15536468,0.16825508,0.18115012,0.19404058,0.20691757,0.21977417,0.23260526,0.24540703,0.25817955,0.2709266,0.2836573,0.29638684,0.3091367,0.32193178,0.33479816,0.34775484,0.36080706,0.3739391,0.38711607,0.40029728,0.41346544,0.42665756,0.4399796,0.45356184,0.46743536,0.48136586,0.49474418,0.50666296,0.5161882,0.52268875,0.52602583,0.5265294,0.5248251,0.52163637,0.51763684,0.5133737,0.5092465,0.50552005,0.5023471,0.49979824,0.49788535,0.49658263,0.49584144,0.49560177,0.49579775,0.49636596,0.4972449,0.49837905,0.4997198,0.5012231,0.5028522,0.50457495,0.506365,0.5082003,0.5100625,0.51193666,0.51381093,0.5156754,0.5175228,0.51934695,0.5211435,0.5229092,0.5246417,0.52633905,0.52800035,0.5296251,0.5312129,0.53276426,0.53427917,0.53575844,0.5372029,0.5386127,0.5399893,0.5413334,0.54264563,0.5439276,0.54518
50,-0.036347523,-0.04018809,-0.04205139,-0.042023733,-0.040226236,-0.03680183,-0.031907633,-0.025705352,-0.018354371,-0.010007754,-0.0008083135,0.009112641,0.019638643,0.030665264,0.042101726,0.053870305,0.065904245,0.0781474,0.09055357,0.10308437,0.11570822,0.12840019,0.14114015,0.15391175,0.1667019,0.17950027,0.1922981,0.20508789,0.21786349,0.23061894,0.2433512,0.25605714,0.26873797,0.28139788,0.2940464,0.3066998,0.31937885,0.3321094,0.3449173,0.3578213,0.37082648,0.38391685,0.39705753,0.41020828,0.4233507,0.436522,0.44982898,0.46340114,0.4772696,0.49119973,0.50458276,0.5165101,0.526048,0.53256404,0.5359201,0.5364455,0.53476626,0.53160584,0.527637,0.52340716,0.5193158,0.5156263,0.5124925,0.5099837,0.50811243,0.5068521,0.5061544,0.5059582,0.5061986,0.50681096,0.5077348,0.5089145,0.51030004,0.5118485,0.5135227,0.51529014,0.5171248,0.5190042,0.52090997,0.5228276,0.5247442,0.5266509,0.5285398,0.5304047,0.53224134,0.53404635,0.53581715,0.53755236,0.5392502,0.5409108,0.5425338,0.54411906,0.5456674,0.5471787,0.54865396,0.55009437,0.55150026,0.5528726,0.5542125,0.5555208
51,-0.03572686,-0.039644256,-0.04158224,-0.041628495,-0.03990443,-0.036553696,-0.031733885,-0.025606707,-0.01833202,-0.010063246,-0.0009434968,0.008896634,0.019339666,0.030280814,0.041630074,0.05330877,0.06525098,0.077400014,0.089709684,0.10214184,0.114665255,0.12725542,0.13989274,0.15256165,0.16524993,0.17794876,0.1906498,0.2033469,0.21603517,0.22870968,0.24136649,0.2540024,0.26661634,0.2792099,0.29178762,0.3043601,0.3169427,0.32955718,0.3422289,0.35498393,0.36784106,0.3808049,0.39385945,0.4069699,0.4200949,0.43321663,0.44637263,0.45966887,0.47323525,0.48710334,0.50103766,0.51442933,0.52636915,0.53592265,0.5424575,0.54583526,0.54638547,0.5447343,0.5416042,0.5376684,0.5334739,0.52941954,0.52576923,0.5226757,0.52020854,0.5183795,0.51716274,0.516509,0.51635695,0.5166422,0.5172999,0.5182689,0.5194935,0.52092457,0.522518,0.52423686,0.5260491,0.52792764,0.52985084,0.53180015,0.5337603,0.5357193,0.5376672,0.53959674,0.54150194,0.54337794,0.5452213,0.54702973,0.5488018,0.55053556,0.5522314,0.55388826,0.55550677,0.55708724,0.55862975,0.5601356,0.56160516,0.5630394,0.56443936,0.56580544
52,-0.035031393,-0.03902562,-0.04103847,-0.041158512,-0.039507404,-0.036229923,-0.031483963,-0.02543129,-0.018232182,-0.010040417,-0.0009985715,0.008762106,0.01912342,0.029981777,0.041245922,0.052837715,0.06469016,0.07674734,0.08896296,0.101298735,0.11372356,0.12621365,0.13874899,0.1513155,0.16390102,0.17649798,0.18909942,0.20170002,0.21429549,0.22688262,0.23945795,0.2520187,0.2645628,0.2770893,0.2896006,0.30210185,0.31460333,0.3271212,0.3396771,0.35229653,0.36500442,0.37782043,0.39074844,0.40377277,0.41685778,0.42996234,0.4430685,0.45621347,0.46950382,0.48306918,0.4969409,0.51088333,0.5242872,0.5362429,0.54581517,0.552372,0.5557744,0.55635214,0.5547307,0.5516334,0.5477328,0.5435752,0.53956,0.53595006,0.532898,0.5304734,0.52868813,0.52751523,0.52690595,0.52679896,0.5271295,0.5278323,0.5288466,0.5301169,0.53159267,0.5332312,0.53499454,0.5368511,0.5387736,0.5407403,0.54273194,0.5447344,0.5467351,0.5487239,0.55069363,0.552638,0.5545525,0.5564338,0.55827916,0.56008685,0.5618558,0.5635857,0.5652758,0.56692654,0.568538,0.57011116,0.5716459,0.5731439,0.5746055,0.57603186
53,-0.034260586,-0.03833218,-0.04041995,-0.040613666,-0.039035693,-0.035831407,-0.031158522,-0.025179699,-0.018055752,-0.009939328,-0.00097478926,0.008707568,0.01898919,0.029766187,0.040947065,0.0524538,0.06421916,0.07618682,0.0883107,0.100552484,0.11288111,0.12527274,0.13770817,0.15017287,0.16265629,0.1751508,0.18765031,0.20015125,0.21265005,0.22514455,0.23763232,0.25011146,0.26257998,0.2750365,0.28748077,0.29991513,0.31234562,0.3247825,0.33724153,0.34974438,0.3623171,0.3749839,0.3877645,0.4006626,0.41366178,0.42672652,0.4398157,0.45291084,0.4660496,0.47933793,0.49290627,0.50678575,0.5207403,0.5341599,0.54613477,0.5557291,0.5623103,0.5657399,0.5663474,0.5647585,0.56169575,0.55783206,0.55371326,0.5497381,0.5461701,0.5431607,0.54077953,0.53903836,0.5379104,0.53734624,0.5372843,0.5376603,0.53840876,0.53946835,0.5407836,0.5423046,0.54398793,0.5457956,0.5476958,0.54966205,0.5516714,0.5537055,0.5557496,0.557791,0.55982006,0.56182927,0.5638123,0.5657646,0.56768245,0.5695639,0.57140666,0.57320994,0.5749729,0.57669514,0.5783773,0.58001906,0.5816216,0.58318484,0.58471006,0.58619845
54,-0.033414856,-0.037563577,-0.03972639,-0.039993957,-0.03848912,-0.035357848,-0.030758098,-0.024853006,-0.017803207,-0.009762064,-0.00087340176,0.008731827,0.01893507,0.029632136,0.040731594,0.052155063,0.06383537,0.0757163,0.0877509,0.099900946,0.11213605,0.124431536,0.1367685,0.14913325,0.1615154,0.17390715,0.18630432,0.19870351,0.21110271,0.22350024,0.2358955,0.2482873,0.26067406,0.27305484,0.28542882,0.29779625,0.31015974,0.32252538,0.33490282,0.3473091,0.35976535,0.3722967,0.38492876,0.39767915,0.41055268,0.4235316,0.43658125,0.44965917,0.46274817,0.4758848,0.48917568,0.50275105,0.5166415,0.5306118,0.54405046,0.5560474,0.5656665,0.572275,0.57573396,0.5763734,0.5748188,0.57179266,0.56796724,0.56388867,0.55995524,0.5564299,0.553464,0.5511276,0.5494311,0.54834825,0.5478294,0.5478135,0.54823476,0.5490287,0.55013365,0.5514944,0.55306,0.55478746,0.5566394,0.5585831,0.5605925,0.5626439,0.5647196,0.5668047,0.5688864,0.570955,0.57300264,0.57502353,0.57701284,0.5789668,0.58088344,0.58276033,0.5845968,0.58639205,0.5881457,0.58985806,0.5915292,0.59316,0.59475076,0.5963027
55,-0.03249325,-0.036719635,-0.03895791,-0.039299265,-0.03786786,-0.034809425,-0.03028281,-0.024451211,-0.017475083,-0.009508505,-0.0006953031,0.008833393,0.018959329,0.029577956,0.04059802,0.05193977,0.06353705,0.075332865,0.087280676,0.099341676,0.11148523,0.12368707,0.13592826,0.14819472,0.16047685,0.17276733,0.18506227,0.19735913,0.20965658,0.22195451,0.23425291,0.24655174,0.25885123,0.27115017,0.2834484,0.2957453,0.30804145,0.32033944,0.33264607,0.34497088,0.35733008,0.36974537,0.3822415,0.39484358,0.40756965,0.42042327,0.43338728,0.4464261,0.45949817,0.4725846,0.48572356,0.49902052,0.51260644,0.5265121,0.54050106,0.55396193,0.5659834,0.57563,0.5822681,0.58575875,0.5864323,0.58491373,0.5819258,0.57814044,0.5741033,0.57021254,0.5667309,0.5638095,0.56151766,0.5598668,0.55882937,0.55835634,0.55838615,0.55885327,0.55969256,0.5608428,0.5622482,0.5638587,0.5656305,0.5675258,0.5695125,0.571564,0.5736572,0.57577425,0.57789946,0.5800208,0.58212787,0.58421355,0.58627146,0.5882965,0.59028596,0.5922366,0.59414667,0.59601563,0.59784216,0.5996261,0.6013679,0.60306734,0.6047254,0.6063427
56,-0.031495944,-0.035800174,-0.038114026,-0.03852953,-0.03717144,-0.03418608,-0.0297326,-0.023974255,-0.017071918,-0.009179786,-0.0004413873,0.009011671,0.019061252,0.029602334,0.04054366,0.05180596,0.063321814,0.07503496,0.08689766,0.09887205,0.11092661,0.123037085,0.13518469,0.14735554,0.1595398,0.1717305,0.18392389,0.19611834,0.20831363,0.2205097,0.23270844,0.24491052,0.25711685,0.2693283,0.28154474,0.29376554,0.3059911,0.31822217,0.33046114,0.34271425,0.35499203,0.36731035,0.37969023,0.39215666,0.40473437,0.41744083,0.43027973,0.44323355,0.45626622,0.46933633,0.48242462,0.49556935,0.5088764,0.5224764,0.5364004,0.55041105,0.5638966,0.57594603,0.5856221,0.59229195,0.59581643,0.5965255,0.5950448,0.5920964,0.5883521,0.5843578,0.5805107,0.5770734,0.5741973,0.57195115,0.5703456,0.5693545,0.5689272,0.5690028,0.56951547,0.57040006,0.57159555,0.57304555,0.57470006,0.57651544,0.57845396,0.5804833,0.58257633,0.5847109,0.586868,0.5890328,0.591193,0.5933381,0.5954608,0.59755456,0.59961516,0.6016385,0.60362256,0.605565,0.60746497,0.60932195,0.6111354,0.61290556,0.6146324,0.61631674
57,-0.030422226,-0.034804538,-0.037194267,-0.037684456,-0.036399975,-0.03348799,-0.029107645,-0.023422673,-0.016593948,-0.008775786,-0.000111833215,0.009266123,0.019239888,0.029704615,0.040568396,0.051751956,0.06318818,0.07481991,0.08660005,0.098489806,0.110457525,0.122479424,0.13453595,0.14661323,0.15870176,0.17079453,0.18288837,0.19498174,0.20707451,0.21916847,0.23126553,0.24336772,0.25547725,0.2675954,0.27972424,0.2918629,0.3040123,0.3161723,0.3283438,0.3405298,0.35273576,0.36497235,0.37725508,0.38960534,0.40204728,0.41460556,0.42729813,0.44012678,0.45307475,0.46610594,0.47917747,0.49227142,0.50542575,0.51874644,0.5323641,0.5463093,0.5603445,0.5738576,0.58593696,0.5956448,0.6023483,0.6059083,0.6066548,0.6052133,0.6023058,0.5986042,0.5946532,0.5908507,0.5874585,0.58462805,0.5824277,0.5808687,0.57992333,0.5795421,0.5796632,0.58022153,0.5811514,0.5823916,0.58388597,0.5855841,0.5874427,0.5894234,0.591495,0.59362906,0.59580415,0.598001,0.60020447,0.60240227,0.60458463,0.60674345,0.6088726,0.6109672,0.61302406,0.61504036,0.6170142,0.61894476,0.62083095,0.62267286,0.6244701,0.62622374
58,-0.029272214,-0.033732906,-0.03619887,-0.036763802,-0.035552815,-0.0327145,-0.028407648,-0.022796229,-0.016041175,-0.008296862,0.0002927035,0.009595975,0.019494519,0.02988337,0.04067032,0.051776513,0.06313448,0.07468645,0.086385414,0.0981925,0.110075995,0.12201135,0.13397877,0.14596556,0.1579607,0.16995822,0.18195431,0.19394778,0.20593958,0.2179312,0.22992598,0.24192636,0.2539357,0.26595718,0.27799267,0.29004353,0.30211085,0.3141945,0.32629484,0.33841312,0.35055178,0.3627162,0.37491727,0.3871703,0.39949608,0.41191894,0.4244629,0.4371453,0.44996876,0.4629153,0.47594857,0.48902595,0.5021293,0.5152966,0.528634,0.54227203,0.5562412,0.570304,0.58384734,0.5959584,0.6057002,0.612439,0.61603624,0.6168216,0.61542094,0.6125552,0.60889703,0.6049903,0.60123307,0.5978865,0.59510225,0.592948,0.591435,0.5905358,0.59020066,0.5903675,0.5909709,0.5919459,0.5932304,0.5947684,0.5965101,0.5984114,0.6004341,0.6025465,0.60472125,0.6069359,0.6091717,0.6114134,0.61364824,0.6158667,0.6180606,0.62022394,0.62235194,0.62444156,0.626489,0.62849313,0.63045293,0.6323678,0.63423705,0.6360606
59,-0.028044775,-0.032584444,-0.035127,-0.035766914,-0.034630254,-0.03186573,-0.02763237,-0.022094443,-0.015413538,-0.007743314,0.00077210367,0.01000075,0.019824311,0.030137643,0.040849015,0.051878616,0.063158974,0.07463269,0.08625232,0.09797834,0.10977934,0.12163024,0.13351183,0.14541005,0.15731435,0.16921858,0.18111901,0.1930152,0.20490716,0.21679775,0.22869025,0.24058817,0.252496,0.26441747,0.27635562,0.28831363,0.30029255,0.312294,0.32431775,0.33636463,0.34843522,0.36053222,0.372661,0.38483214,0.39706093,0.40936756,0.42177635,0.43431067,0.44698805,0.45981032,0.4727595,0.4857986,0.4988852,0.5120014,0.5251849,0.5385421,0.55220336,0.56619936,0.58029175,0.59386724,0.60601234,0.6157897,0.6225658,0.62620157,0.6270271,0.62566805,0.6228457,0.6192315,0.61536986,0.61165833,0.60835797,0.60561985,0.60351217,0.60204566,0.6011924,0.60090303,0.6011154,0.6017639,0.60278326,0.6041115,0.60569304,0.6074771,0.6094206,0.61148465,0.61363775,0.6158523,0.6181058,0.62037975,0.62265843,0.62492937,0.62718314,0.6294115,0.63160825,0.63376886,0.6358891,0.6379674,0.6400009,0.6419892,0.6439312,0.6458269
60,-0.026740447,-0.03135915,-0.033978596,-0.034693673,-0.033631757,-0.030940965,-0.026781693,-0.021317914,-0.01471062,-0.0071146637,0.0013264865,0.010480568,0.020229444,0.030467853,0.041103527,0.05205743,0.06326108,0.074657544,0.08619879,0.09784524,0.10956578,0.12133442,0.13313161,0.14494376,0.15675966,0.16857342,0.18038104,0.19218145,0.20397602,0.21576695,0.2275583,0.23935442,0.25115973,0.2629794,0.27481753,0.28667802,0.29856366,0.3104769,0.32241833,0.33438843,0.34638727,0.3584162,0.37047726,0.38257605,0.3947227,0.40693206,0.41922462,0.43162376,0.4441535,0.45682985,0.46965498,0.48261052,0.4956591,0.5087588,0.5218909,0.5350934,0.5484732,0.5621605,0.5761856,0.59031004,0.6039197,0.61610097,0.62591535,0.6327297,0.63640577,0.63727266,0.63595605,0.6331776,0.6296085,0.6257926,0.62212735,0.618873,0.6161817,0.61412066,0.61270016,0.6118929,0.6116493,0.61190665,0.6125998,0.613663,0.615035,0.61665934,0.6184855,0.62047,0.62257475,0.6247677,0.62702143,0.6293128,0.6316238,0.6339386,0.6362452,0.63853323,0.64079505,0.64302427,0.6452159,0.6473672,0.6494748,0.65153676,0.6535521,0.6555206
61,-0.025358692,-0.030056491,-0.032752886,-0.03354384,-0.032556787,-0.02994056,-0.025855556,-0.020465866,-0.013932899,-0.0064110905,0.0019554943,0.01103507,0.020709202,0.030872747,0.04143344,0.05231206,0.06343983,0.07475965,0.086223885,0.09779231,0.1094334,0.12112139,0.13283686,0.14456467,0.15629463,0.16802,0.1797372,0.19144474,0.20314412,0.21483783,0.22652952,0.23822437,0.24992733,0.2616446,0.27338105,0.28514117,0.29692972,0.30874938,0.32060236,0.33248973,0.3444118,0.35636896,0.3683617,0.3803923,0.39246666,0.40459383,0.41678917,0.4290722,0.44146657,0.45399553,0.46667504,0.4795069,0.49247247,0.505534,0.5186498,0.5318007,0.54502505,0.55843014,0.5721459,0.58620244,0.60036105,0.6140067,0.6262252,0.6360784,0.64293253,0.6466495,0.64755887,0.6462859,0.64355206,0.64002854,0.63625866,0.6326399,0.6294324,0.62678736,0.6247726,0.6233985,0.6226369,0.62243867,0.6227407,0.6234781,0.62458515,0.6259996,0.6276662,0.62953407,0.6315592,0.6337039,0.6359356,0.6382273,0.64055616,0.64290345,0.64525366,0.6475944,0.6499161,0.6522103,0.65447086,0.65669316,0.65887374,0.6610093,0.6630989,0.6651407
62,-0.023899093,-0.028676406,-0.031450048,-0.03231676,-0.031405106,-0.028863624,-0.024853125,-0.01953812,-0.01307942,-0.005632475,0.0026595443,0.011664435,0.021264061,0.031352565,0.041838452,0.052641615,0.063694164,0.07493846,0.086326286,0.09781776,0.10938083,0.120989785,0.13262467,0.14427023,0.15591674,0.16755627,0.17918532,0.19080274,0.2024092,0.21400754,0.22560178,0.23719727,0.24879925,0.26041424,0.27204806,0.2837065,0.2953946,0.30711675,0.31887603,0.3306749,0.34251404,0.35439408,0.3663146,0.37827712,0.39028293,0.4023378,0.41445047,0.4266364,0.4389146,0.4513086,0.46384084,0.4765274,0.48936975,0.5023484,0.5154266,0.5285609,0.54173326,0.5549826,0.5684151,0.5821615,0.59625155,0.61044604,0.6241295,0.6363869,0.64628017,0.6531754,0.65693414,0.6578867,0.65665805,0.6539696,0.6504918,0.64676857,0.6431963,0.64003545,0.63743705,0.6354688,0.6341403,0.6334246,0.6332708,0.63361734,0.6343984,0.6355484,0.6370056,0.6387134,0.6406221,0.64268726,0.6448707,0.64714056,0.64946955,0.6518348,0.6542175,0.65660185,0.65897673,0.6613305,0.6636562,0.6659475,0.66819894,0.67040753,0.6725711,0.67468685
63,-0.02236171,-0.027218536,-0.030069605,-0.03101255,-0.030176118,-0.027709737,-0.0237744,-0.018534139,-0.012150481,-0.004778281,0.0034386963,0.012368903,0.021893546,0.031907246,0.04231821,0.05304669,0.064024195,0.07519297,0.08650516,0.09792034,0.109406576,0.12093781,0.13249354,0.14405923,0.15562384,0.16717957,0.17872314,0.19025235,0.20176862,0.21327446,0.22477357,0.23627149,0.24777387,0.259288,0.27081937,0.28237528,0.2939613,0.305583,0.31724483,0.32894993,0.3407002,0.35249728,0.36434066,0.37623066,0.38816804,0.400154,0.4121945,0.42429787,0.4364785,0.44875634,0.4611537,0.47369337,0.48639047,0.49924666,0.51224214,0.52533907,0.5384952,0.55169225,0.564968,0.57843035,0.5922095,0.606335,0.62056714,0.63428956,0.64658743,0.65652156,0.6634589,0.6672606,0.668257,0.6670731,0.6644305,0.660999,0.6573224,0.65379685,0.6506828,0.64813083,0.6462086,0.644926,0.644255,0.6441458,0.64453644,0.6453606,0.64655274,0.64805144,0.6498005,0.6517489,0.653853,0.6560747,0.658382,0.66074735,0.663148,0.66556495,0.66798323,0.67039037,0.6727757,0.67513174,0.67745215,0.6797324,0.68196845,0.6841579
